LANGUAGE, LICENCE, TRADING_INSTRUMENT_NAME
"", ASIC, chargepoint-holdings-inc-share-price
"", ASIC, starbucks-share-price
"", ASIC, aixtron-se-na-o-n-share-price
"", ASIC, robinhood-markets-inc-share-price
"", ASIC, codan-limited-share-price
"", ASIC, bright-health-group-inc-aktienkurs
"", ASIC, spdr-s-p-500-esg-etf-share-price
"", ASIC, microsectors-fang-index-3x-inverse-leveraged-etn-share-price
"", ASIC, nucor-share-price
"", ASIC, bae-systems-plc-share-price
"", ASIC, international-consolidated-airlines-group-share-price
"", ASIC, mastercard-share-price
"", ASIC, st-barbara-limited-share-price
"", ASIC, arcus-biosciences-inc-share-price
"", ASIC, cronos-group-inc-share-price
"", ASIC, hut-8-mining-corp-share-price
"", ASIC, inovio-pharmaceuticals-inc-share-price
"", ASIC, weibo-corporation-share-price
"", ASIC, hsbc-shares
"", ASIC, intermediate-capital-group-plc-share-price
"", ASIC, ark-autonomous-technology-robotics-etf-share-price
"", ASIC, clearfield-share-price
"", ASIC, direxion-daily-small-cap-bear-3x-shares-share-price
"", ASIC, halliburton-share-prices
"", ASIC, energean-oil-gas-plc-share-price
"", ASIC, lenovo-group-limited-share-price
"", ASIC, cassava-sciences-inc-share-price
"", ASIC, core-laboratories-share-price
"", ASIC, bt-group-plc-share-price
"", ASIC, eramet-sa-share-price
"", ASIC, solaredge-technologies-inc-share-price
"", ASIC, bca-mps-share-price
"", ASIC, greatland-gold-plc-ord-0-1p-share-price
"", ASIC, the-realreal-inc-share-price
"", ASIC, asana-inc-share-price
"", ASIC, pepsico-share-price
"", ASIC, stem-inc-share-price
"", ASIC, aem-share-price
"", ASIC, thyssenkrupp-share-price
"", ASIC, ubs-group-ag-share-price
"", ASIC, teladoc-health-inc-share-price
"", ASIC, the-goodyear-tire-rubber-company-share-price
"", ASIC, frontline-share-price
"", ASIC, gsk-share-price
"", ASIC, ti-fluid-systems-plc-share-price
"", ASIC, icici-bank-adr-rep-2-share-price
"", ASIC, mesoblast-limited-share-price
"", ASIC, goldman-sachs-group-share-price
"", ASIC, lemonade-inc-share-price
"", ASIC, palo-alto-networks-share-price
"", ASIC, plby-group-inc-share-price
"", ASIC, sma-solar-technol-ag-share-price
"", ASIC, agora-inc-share-price
"", ASIC, manchester-united-share-price
"", ASIC, aj-bell-plc-ord-gbp0-000125-share-price
"", ASIC, bmw-share-price
"", ASIC, royal-mail-share-price
"", ASIC, jd-com-inc-share-price
"", ASIC, nissan-motor-co-ltd-share-price
"", ASIC, suzuki-motor-corporation-share-price
"", ASIC, direxion-daily-s-p500-bull-3x-shares-share-price
"", ASIC, marathon-petroleum-share-price
"", ASIC, new-hope-corporation-limited-share-price
"", ASIC, altria-share-price
"", ASIC, arteris-inc-share-price
"", ASIC, etsy-inc-share-price
"", ASIC, vroom-inc-share-price
"", ASIC, procter-and-gamble-share-price
"", ASIC, the-trade-desk-inc-share-price
"", ASIC, niu-technologies-share-price
"", ASIC, valero-share-price
"", ASIC, banco-santander-s-a-share-price
"", ASIC, array-technologies-inc-share-price
"", ASIC, gores-guggenheim-inc-share-price
"", ASIC, sunpower-corporation-share-price
"", ASIC, jpm-share-price
"", ASIC, societe-generale-share-price
"", ASIC, azure-power-global-limited-share-price
"", ASIC, helmerich-and-payne-share-price
"", ASIC, huya-inc-american-depositary-s-share-price
"", ASIC, rite-aid-share-price
"", ASIC, takeaway-com-n-v-share-price
"", ASIC, tesco-shares-price
"", ASIC, aurelia-metals-share-price
"", ASIC, lynas-rare-earths-limited-share-price
"", ASIC, ocado-group-plc-ord-2p-share-price
"", ASIC, sunny-optical-technology-group-company-limited-share-price
"", ASIC, varta-ag-o-n-share-price
"", ASIC, deutsche-post-share-price
"", ASIC, infineon-technologies-share-price
"", ASIC, marks-spencer-share-price
"", ASIC, tui-share-price
"", ASIC, woodside-petroleum-ltd-share-price
"", ASIC, lockheed-martin-share-price
"", ASIC, telecom-italia-spa-share-price
"", ASIC, ftc-solar-inc-share-price
"", ASIC, microvision-inc-share-price
"", ASIC, viacomcbs-inc-share-price
"", ASIC, sociedad-quimica-y-minera-de-chile-s-a-share-price
"", ASIC, vaxart-inc-share-price
"", ASIC, energy-vault-holdings-inc-share-price
"", ASIC, commerzbank-share-price
"", ASIC, cosco-shp-sg-share-price
"", ASIC, gds-holdings-limited-share-price
"", ASIC, suncor-energy-inc-share-price
"", ASIC, boohoo-group-plc-share-price
"", ASIC, meituan-dianping-share-price
"", ASIC, nemetschek-se-share-price
"", ASIC, nintendo-co-ltd-share-price
"", ASIC, global-x-lithium-battery-tech-etf-share-price
"", ASIC, transocean-ltd-share-price
"", ASIC, banca-mediolanum-share-price
"", ASIC, basf-share-price
"", ASIC, haidilao-share-price
"", ASIC, ishares-core-ftse-100-ucits-etf-gbp-dist-share-price
"", ASIC, sainsburys-share-price
"", ASIC, atlassian-corporation-plc-share-price
"", ASIC, blackstone-share-price
"", ASIC, geely-automobile-holdings-limited-share-price
"", ASIC, general-electric-co-share-price
"", ASIC, glencore-share-price
"", ASIC, nel-share-price
"", ASIC, senior-plc-share-price
"", ASIC, crocs-inc-share-price
"", ASIC, medical-properties-reit-share-price
"", ASIC, merck-co-inc-share-price
"", ASIC, metro-bank-plc-share-price
"", ASIC, whitehaven-coal-limited-share-price
"", ASIC, astra-space-inc-share-price
"", ASIC, baozun-inc-share-price
"", ASIC, bluebird-bio-inc-share-price
"", ASIC, citius-pharmaceuticals-inc-share-price
"", ASIC, microstrategy-incorporated-share-price
"", ASIC, nxp-semiconductors-n-v-share-price
"", ASIC, proshares-trust-proshares-ultrashort-s-p500-share-price
"", ASIC, asml-holding-n-v-share-price-1
"", ASIC, denison-mines-corp-ordinary-sha-share-price
"", ASIC, intuitive-surgical-inc-share-price
"", ASIC, eni-spa-share-price
"", ASIC, hsbc-holdings-plc-share-price
"", ASIC, mgm-china-holdings-limited-share-price
"", ASIC, rwe-share-price
"", ASIC, saras-spa-share-price
"", ASIC, yancoal-australia-share-price
"", ASIC, albemarle-corporation-share-price
"", ASIC, splunk-inc-share-price
"", ASIC, air-liquide-share-price
"", ASIC, ardent-leisure-group-limited-share-price
"", ASIC, astrazeneca-share-price
"", ASIC, banco-bilbao-vizcaya-argentaria-s-a-share-price
"", ASIC, salmar-share-price
"", ASIC, smith-ds-plc-ord-10p-share-price
"", ASIC, fiat-chrysler-automobiles-n-v-share-price
"", ASIC, ginkgo-bioworks-holdings-inc-share-price
"", ASIC, hycroft-mining-holding-corporation-share-price
"", ASIC, marfrig-global-foods-s-a-share-price
"", ASIC, asml-holding-n-v-share-price
"", ASIC, g1-therapeutics-share-price
"", ASIC, fedex-share-price
"", ASIC, international-consolidated-airlines-group-s-a-share-price
"", ASIC, jd-sports-fashion-plc-share-price
"", ASIC, mayne-pharma-group-limited-share-price
"", ASIC, nestle-sa-share-price
"", ASIC, distribuidora-internacional-de-alimentacion-s-a-share-price
"", ASIC, lendingclub-corporation-share-price
"", ASIC, magna-international-share-price
"", ASIC, t-rowe-price-group-inc-share-price
"", ASIC, china-aviation-share-price
"", ASIC, direct-line-share-price
"", ASIC, honda-motor-co-ltd-share-price
"", ASIC, jetblue-airways-corporation-share-price
"", ASIC, sundial-growers-inc-share-price
"", ASIC, toyota-motor-corporation-share-price
"", ASIC, 1-800-flowers-com-share-price
"", ASIC, capital-one-share-price
"", ASIC, cleanspark-inc-share-price
"", ASIC, conocophillips-share-price
"", ASIC, oracle-share-price
"", ASIC, piedmont-lithium-inc-share-price
"", ASIC, adobe-stock-price
"", ASIC, adva-opt-netw-se-o-n-share-price
"", ASIC, cch-share-price
"", ASIC, fugro-n-v-share-price
"", ASIC, halfords-group-plc-share-price
"", ASIC, mnf-group-limited-share-price
"", ASIC, stmicroelectronics-nv-share-price-1
"", ASIC, goodrx-holdings-inc-share-price
"", ASIC, myer-holdings-limited-share-price
"", ASIC, reach-plc-ord-10p-share-price
"", ASIC, abbott-share-price
"", ASIC, devon-energy-share-price
"", ASIC, proshares-short-vix-short-term-futures-etf-share-price
"", ASIC, swn-stock-price
"", ASIC, suncor-energy-share-price
"", ASIC, golden-ocean-group-share-price
"", ASIC, rbs-share-price
"", ASIC, vanguard-ftse-100-ucits-etf-share-price
"", ASIC, bill-com-inc-share-price
"", ASIC, chesapeake-energy-corporation-share-price
"", ASIC, exact-sciences-corporation-share-price
"", ASIC, prospect-capital-corporation-share-price
"", ASIC, tellurian-inc-share-price
"", ASIC, bhp-group-limited-share-price
"", ASIC, polynovo-limited-share-price
"", ASIC, resmed-inc-share-price
"", ASIC, agnc-investment-corp-share-price
"", ASIC, avis-budget-group-inc-share-price
"", ASIC, direxion-daily-small-cap-bull-3x-shares-share-price
"", ASIC, momo-inc-share-price
"", ASIC, etfmg-alternative-harvest-etf-share-price
"", ASIC, newmont-mining-share-price
"", ASIC, the-scotts-miracle-gro-company-share-price
"", ASIC, tusimple-holdings-inc-share-price
"", ASIC, atos-share-price
"", ASIC, carrefour-share-price
"", ASIC, engie-share-price
"", ASIC, heidelbergcement-share-price
"", ASIC, samsung-electronics-reg-s-gdr-share-price
"", ASIC, applovin-corporation-share-price
"", ASIC, immunitybio-inc-share-price
"", ASIC, southwest-airlines-co-share-price
"", ASIC, abn-amro-group-n-v-share-price
"", ASIC, continental-share-price
"", ASIC, leonardo-spa-share-price
"", ASIC, abbvie-share-price
"", ASIC, barrick-gold-share-price
"", ASIC, citigroup-share-price
"", ASIC, adagio-therapeutics-inc-share-price
"", ASIC, united-states-oil-fund-share-price
"", ASIC, japfa-share-price
"", ASIC, ishares-core-s-amp-p-500-ucits-etf-usd-dist-share-price
"", ASIC, marston-s-plc-ord-7-375p-share-price
"", ASIC, mount-gibson-iron-share-price
"", ASIC, siemens-share-price
"", ASIC, valeo-share-price
"", ASIC, compass-inc-share-price
"", ASIC, first-majestic-silver-corp-share-price
"", ASIC, fluence-energy-inc-share-price
"", ASIC, freeport-mcmoran-share-price
"", ASIC, gevo-inc-share-price
"", ASIC, graphite-bio-inc-share-price
"", ASIC, stoneco-ltd-share-price
"", ASIC, cosco-shipping-holdings-co-ltd-share-price
"", ASIC, logitech-sa-share-price
"", ASIC, renault-par-share-price
"", ASIC, blackrock-inc-share-price
"", ASIC, cisco-stock-price
"", ASIC, costco-wholesale-corporation-share-price
"", ASIC, nextera-energy-share-price
"", ASIC, wallbox-n-v-share-price
"", ASIC, dno-share-price
"", ASIC, enel-spa-share-price
"", ASIC, hsbc-ftse-100-ucits-etf-share-price
"", ASIC, cdn-natural-resource-share-price
"", ASIC, colgate-share-price
"", ASIC, cree-inc-share-price
"", ASIC, full-truck-alliance-co-ltd-share-price
"", ASIC, ishares-20-year-treasury-bond-etf-share-price
"", ASIC, microsectors-u-s-big-oil-index-3x-inverse-leveraged-etns-share-price
"", ASIC, new-fortress-energy-share-price
"", ASIC, baby-bunting-group-limited-share-price
"", ASIC, china-gas-holdings-limited-share-price
"", ASIC, moneysupermarket-com-group-plc-share-price
"", ASIC, scor-share-price
"", ASIC, ardelyx-inc-share-price
"", ASIC, innovative-industrial-properties-inc-share-price
"", ASIC, proshares-ultrapro-s-p500-share-price
"", ASIC, super-micro-computer-inc-share-price
"", ASIC, vir-biotechnology-inc-share-price
"", ASIC, xylem-inc-share-price
"", ASIC, air-china-limited-share-price
"", ASIC, airtel-africa-plc-share-price
"", ASIC, the-a2-milk-company-share-price
"", ASIC, veolia-environnement-ve-share-price
"", ASIC, berkshire-grey-inc-share-price
"", ASIC, ebay-share-price
"", ASIC, general-dynamics-share-price
"", ASIC, lexinfintech-holdings-ltd-share-price
"", ASIC, matterport-inc-share-price
"", ASIC, sm-energy-share-price
"", ASIC, united-parcel-service-share-price
"", ASIC, adma-biologics-inc-share-price
"", ASIC, confluent-inc-share-price
"", ASIC, draftkings-inc-share-price
"", ASIC, proshares-bitcoin-strategy-etf-share-price
"", ASIC, proshares-ultrashort-bloomberg-crude-oil-share-price
"", ASIC, slb-share-price
"", ASIC, allianz-share-price
"", ASIC, australian-agricultural-company-share-price
"", ASIC, auto-trader-group-plc-ord-1p-share-price
"", ASIC, bper-banca-spa-share-price
"", ASIC, kering-share-price
"", ASIC, mazda-motor-corporation-share-price
"", ASIC, nic-semiconductor-share-price
"", ASIC, zur-rose-group-n-share-price
"", ASIC, ally-financial-share-price
"", ASIC, berkeley-lights-inc-share-price
"", ASIC, cardlytics-share-price
"", ASIC, cabot-oil-and-gas-share-price
"", ASIC, harmonic-share-price
"", ASIC, infosys-adr-share-price
"", ASIC, ishares-msci-emerging-markets-etf-share-price
"", ASIC, northern-dynasty-minerals-ltd-share-price
"", ASIC, ree-automotive-ltd-share-price
"", ASIC, stx-seagate-share-price
"", ASIC, vipshop-holdgs-spon-ads-rep-0-20-share-price
"", ASIC, evotec-share-price
"", ASIC, greggs-share-price
"", ASIC, millicom-international-cellular-sdr-share-price
"", ASIC, mineral-resources-limited-share-price
"", ASIC, aurora-innovation-inc-share-price
"", ASIC, clover-health-investments-corp-share-price
"", ASIC, direxion-daily-robotics-artificial-intelligence-automation-index-bull-3x-shares-share-price
"", ASIC, eli-lilly-share-price
"", ASIC, gitlab-inc-class-a-common-stock-share-price
"", ASIC, ishares-silver-trust-share-price
"", ASIC, kraneshares-csi-china-internet-etf-share-price
"", ASIC, sony-corporation-share-price
"", ASIC, vertical-aerospace-ltd-share-price
"", ASIC, alstom-share-price
"", ASIC, hunting-plc-share-price
"", ASIC, macmahon-holdings-share-price
"", ASIC, vinci-share-price
"", ASIC, bhp-billiton-adr-rep-2-share-price
"", ASIC, bloom-energy-corporation-share-price
"", ASIC, funding-circle-holdings-plc-share-price
"", ASIC, global-x-robotics-artificial-intelligence-etf-share-price
"", ASIC, spdr-gold-shares-share-price
"", ASIC, the-honest-company-inc-share-price
"", ASIC, vaneck-vectors-semiconductor-etf-share-price
"", ASIC, xerox-share-price
"", ASIC, 4imprint-group-plc-ord-38-6-13p-share-price
"", ASIC, bankcomm-share-price
"", ASIC, koninklijke-kpn-n-v-share-price
"", ASIC, teamviewer-ag-share-price
"", ASIC, the-hong-kong-and-china-gas-company-limited-share-price
"", ASIC, wacker-chemie-ag-share-price
"", ASIC, wynn-macau-limited-share-price
"", ASIC, adaptive-biotechnologies-corporation-share-price
"", ASIC, archer-daniels-midland-co-share-price
"", ASIC, ast-spacemobile-inc-share-price
"", ASIC, epam-systems-inc-share-price
"", ASIC, ess-tech-inc-share-price
"", ASIC, hive-blockchain-technologies-ltd-share-price
"", ASIC, hpq-share-price
"", ASIC, liquidia-technologies-inc-share-price
"", ASIC, card-factory-plc-share-price
"", ASIC, doordash-inc-share-price
"", ASIC, ing-groep-n-v-share-price
"", ASIC, postnl-n-v-share-price
"", ASIC, riverstone-share-price
"", ASIC, roche-holding-ag-share-price
"", ASIC, vonovia-share-price
"", ASIC, arrowhead-pharma-share-price
"", ASIC, banco-bradesco-adr-repstg-1-prf-share-price
"", ASIC, daktronics-share-price
"", ASIC, fastly-inc-share-price
"", ASIC, ishares-robotics-and-artificial-intelligence-etf-share-price
"", ASIC, mind-medicine-mindmed-inc-subordinate-voting-shares-share-price
"", ASIC, norwegian-cruise-line-holdings-ltd-share-price
"", ASIC, proshares-ultra-qqq-share-price
"", ASIC, vale-adr-reptg-one-share-price
"", ASIC, wdc-share-price
"", ASIC, bats-share-price
"", ASIC, commonwealth-bank-of-australia-fpo-share-price
"", ASIC, qantas-airways-share-price
"", ASIC, repsol-s-a-share-price
"", ASIC, snam-spa-share-price
"", ASIC, allegro-microsystems-inc-share-price
"", ASIC, alps-medical-breakthroughs-etf-share-price
"", ASIC, morgan-stanley-share-price
"", ASIC, rise-education-cayman-ltd-share-price
"", ASIC, realty-income-share-price
"", ASIC, skyworks-solutions-inc-share-price
"", ASIC, the-gap-inc-share-price
"", ASIC, aac-technologies-holdings-inc-share-price
"", ASIC, delta-airlines-share-price
"", ASIC, hermes-international-share-price
"", ASIC, london-stock-exchange-share-price
"", ASIC, nobia-share-price
"", ASIC, safran-share-price
"", ASIC, watches-of-switzerland-group-plc-share-price
"", ASIC, wells-fargo-share-price
"", ASIC, beyondspring-inc-share-price
"", ASIC, msci-inc-share-price
"", ASIC, paysafe-limited-share-price
"", ASIC, pultegroup-share-price
"", ASIC, servicenow-share-price
"", ASIC, auto1-group-se-share-price
"", ASIC, christian-dior-se-share-price
"", ASIC, credit-agricole-share-price
"", ASIC, hugo-boss-share-price
"", ASIC, rio-tinto-share-price
"", ASIC, ssab-b-share-price
"", ASIC, synthomer-plc-share-price
"", ASIC, 2u-inc-share-price
"", ASIC, autodesk-inc-share-price
"", ASIC, banco-do-brasil-s-a-share-price
"", ASIC, hyzon-motors-inc-share-price
"", ASIC, kosmos-energy-ltd-de-share-price
"", ASIC, marvell-technology-group-ltd-share-price
"", ASIC, sprint-share-price
"", ASIC, ulta-beauty-inc-share-price
"", ASIC, ypf-sociedad-anonima-share-price
"", ASIC, gopro-share-price
"", ASIC, koninklijke-philips-adr-share-price
"", ASIC, oscar-health-inc-share-price
"", ASIC, philip-morris-share-price
"", ASIC, a2a-spa-share-price
"", ASIC, africa-oil-share-price
"", ASIC, bw-offshore-share-price
"", ASIC, china-southern-airlines-company-limited-share-price
