LANGUAGE, LICENCE, TRADING_INSTRUMENT_NAME
"", CYSEC, hifi-finance-to-us-dollar-chart
"", CYSEC, hive-to-us-dollar-chart
"", CYSEC, horizen-to-us-dollar-chart
"", CYSEC, hot-to-us-dollar-chart
"", CYSEC, huobi-token-to-us-dollar-chart
"", CYSEC, hypercash-to-us-dollar-chart
"", CYSEC, hyve-to-us-dollar-chart
"", CYSEC, icon-to-us-dollar-chart
"", CYSEC, idex-to-us-dollar-chart
"", CYSEC, iexec-rlc-to-us-dollar-chart
"", CYSEC, illuvium-to-us-dollar-chart
"", CYSEC, inj-to-bitcoin-chart
"", CYSEC, inverse-finance-to-us-dollar-chart
"", CYSEC, iost-to-us-dollar-chart
"", CYSEC, iotex-to-us-dollar-chart
"", CYSEC, iq-cash-to-us-dollar-chart
"", CYSEC, irisnet-to-us-dollar-chart
"", CYSEC, jasmy-to-us-dollar-chart
"", CYSEC, kardiachain-to-us-dollar-chart
"", CYSEC, keep-network-to-us-dollar-chart
"", CYSEC, keeperdao-to-us-dollar-chart
"", CYSEC, kin-to-us-dollar-chart
"", CYSEC, kleros-to-us-dollar-chart
"", CYSEC, klever-to-us-dollar-chart
"", CYSEC, komodo-to-us-dollar-chart
"", CYSEC, konomi-network-to-us-dollar-chart
"", CYSEC, kucoin-token-to-us-dollar-chart
"", CYSEC, lambda-to-us-dollar-chart
"", CYSEC, libra-credit-to-us-dollar-chart
"", CYSEC, linear-to-us-dollar-chart
"", CYSEC, lisk-to-us-dollar-chart
"", CYSEC, lithium-finance-to-us-dollar-chart
"", CYSEC, looksrare-to-us-dollar-chart
"", CYSEC, loom-network-to-us-dollar-chart
"", CYSEC, lto-network-to-us-dollar-chart
"", CYSEC, lympo-to-us-dollar-chart
"", CYSEC, mantra-dao-to-us-dollar-chart
"", CYSEC, marlin-to-us-dollar-chart
"", CYSEC, mask-network-to-us-dollar-chart
"", CYSEC, mdex-to-us-dollar-chart
"", CYSEC, measurable-data-token-to-us-dollar-chart
"", CYSEC, melon-to-us-dollar-chart
"", CYSEC, meta-to-us-dollar-chart
"", CYSEC, metal-to-us-dollar-chart
"", CYSEC, mirror-protocol-to-us-dollar-chart
"", CYSEC, moeda-loyalty-points-to-us-dollar-chart
"", CYSEC, moonbeam-to-us-dollar-chart
"", CYSEC, moonriver-to-us-dollar-chart
"", CYSEC, moviebloc-to-us-dollar-chart
"", CYSEC, multiverse-ai-to-us-dollar-chart
"", CYSEC, mxc-to-us-dollar-chart
"", CYSEC, myneighboralice-to-us-dollar-chart
"", CYSEC, nano-to-us-dollar-chart
"", CYSEC, xno-usd-chart
"", CYSEC, nas-to-us-dollar-chart
"", CYSEC, near-protocol-to-us-dollar-chart
"", CYSEC, nervos-network-to-us-dollar-chart
"", CYSEC, nexo-to-us-dollar-chart
"", CYSEC, nkn-to-us-dollar-chart
"", CYSEC, nucypher-to-us-dollar-chart
"", CYSEC, nuls-to-us-dollar-chart
"", CYSEC, numeraire-to-us-dollar-chart
"", CYSEC, o3-swap-to-us-dollar-chart
"", CYSEC, oasis-network-to-us-dollar-chart
"", CYSEC, okb-to-us-dollar-chart
"", CYSEC, ont-to-us-dollar-chart
"", CYSEC, ontology-gas-to-us-dollar-chart
"", CYSEC, ooki-to-us-dollar-chart
"", CYSEC, opendao-to-us-dollar-chart
"", CYSEC, opulous-to-us-dollar-chart
"", CYSEC, orbs-to-us-dollar-chart
"", CYSEC, origin-protocol-to-us-dollar-chart
"", CYSEC, origintrail-to-us-dollar-chart
"", CYSEC, orion-protocol-to-us-dollar-chart
"", CYSEC, oxygen-to-us-dollar-chart
"", CYSEC, parsiq-to-us-dollar-chart
"", CYSEC, pax-to-us-dollar-chart
"", CYSEC, paxg-to-us-dollar-chart
"", CYSEC, pearl-finance-to-us-dollar-chart
"", CYSEC, persistence-to-us-dollar-chart
"", CYSEC, phala-network-to-us-dollar-chart
"", CYSEC, playdapp-to-us-dollar-chart
"", CYSEC, pluton-to-us-dollar-chart
"", CYSEC, pnetwork-to-us-dollar-chart
"", CYSEC, polkastarter-to-us-dollar-chart
"", CYSEC, polymath-to-us-dollar-chart
"", CYSEC, polytrade-to-us-dollar-chart
"", CYSEC, populous-to-us-dollar-chart
"", CYSEC, power-ledger-to-us-dollar-chart
"", CYSEC, powerpool-to-us-dollar-chart
"", CYSEC, prometeus-to-us-dollar-chart
"", CYSEC, proton-to-us-dollar-chart
"", CYSEC, pundi-x-to-us-dollar-chart
"", CYSEC, pundi-x-to-us-dollar-chart-1
"", CYSEC, qredo-to-us-dollar-chart
"", CYSEC, quant-to-us-dollar-chart
"", CYSEC, quarkchain-to-us-dollar-chart
"", CYSEC, radicle-to-us-dollar-chart
"", CYSEC, ramp-to-us-dollar-chart
"", CYSEC, rarible-to-us-dollar-chart
"", CYSEC, raydium-to-us-dollar-chart
"", CYSEC, red-pulse-phoenix-to-us-dollar-chart
"", CYSEC, reddcoin-to-us-dollar-chart
"", CYSEC, reef-to-us-dollar-chart
"", CYSEC, render-token-to-us-dollar-chart
"", CYSEC, request-network-to-us-dollar-chart
"", CYSEC, reserve-rights-to-us-dollar-chart
"", CYSEC, revain-to-us-dollar-chart
"", CYSEC, revv-to-us-dollar-chart
"", CYSEC, rif-to-us-dollar-chart
"", CYSEC, rio-defi-to-us-dollar-chart
"", CYSEC, ripio-credit-network-to-us-dollar-chart
"", CYSEC, roobee-to-us-dollar-chart
"", CYSEC, safepal-to-us-dollar-chart
"", CYSEC, secret-to-us-dollar-chart
"", CYSEC, selfkey-to-us-dollar-chart
"", CYSEC, shopping-io-to-us-dollar-chart
"", CYSEC, siacoin-to-us-dollar-chart
"", CYSEC, singularitynet-to-us-dollar-chart
"", CYSEC, singularitynet-to-us-dollar-chart-1
"", CYSEC, skale-network-to-us-dollar-chart
"", CYSEC, solanium-to-us-dollar-chart
"", CYSEC, spell-token-to-us-dollar-chart
"", CYSEC, standard-tokeniz-to-us-dollar-chart
"", CYSEC, star-atlas-to-us-dollar-chart
"", CYSEC, starchain-to-us-dollar-chart
"", CYSEC, status-to-us-dollar-chart
"", CYSEC, stormx-to-us-dollar-chart
"", CYSEC, suku-to-us-dollar-chart
"", CYSEC, sun-to-us-dollar-chart
"", CYSEC, superrare-to-us-dollar-chart
"", CYSEC, swerve-to-us-dollar-chart
"", CYSEC, swipe-to-us-dollar-chart
"", CYSEC, swissborg-to-us-dollar-chart
"", CYSEC, symbol-to-us-dollar-chart
"", CYSEC, syscoin-to-us-dollar-chart
"", CYSEC, tbridge-token-to-us-dollar-chart
"", CYSEC, telcoin-to-us-dollar-chart
"", CYSEC, telos-to-us-dollar-chart
"", CYSEC, tenx-to-us-dollar-chart
"", CYSEC, terra-virtua-to-us-dollar-chart
"", CYSEC, theta-fuel-to-us-dollar-chart
"", CYSEC, tomochain-to-us-dollar-chart
"", CYSEC, tornado-cash-to-us-dollar-chart
"", CYSEC, travala-com-to-us-dollar-chart
"", CYSEC, tribe-to-us-dollar-chart
"", CYSEC, truefi-to-us-dollar-chart
"", CYSEC, tusd-to-us-dollar-chart
"", CYSEC, ultra-to-us-dollar-chart
"", CYSEC, unibright-to-us-dollar-chart
"", CYSEC, unilend-finance-to-us-dollar-chart
"", CYSEC, unmarshal-to-us-dollar-chart
"", CYSEC, usdc-to-us-dollar-chart
"", CYSEC, usdt-usd-chart
"", CYSEC, utrust-to-us-dollar-chart
"", CYSEC, v-systems-to-us-dollar-chart
"", CYSEC, velas-to-us-dollar-chart
"", CYSEC, velo-to-us-dollar-chart
"", CYSEC, venus-to-us-dollar-chart
"", CYSEC, verasity-to-us-dollar-chart
"", CYSEC, verge-to-us-dollar-chart
"", CYSEC, vethor-token-to-us-dollar-chart
"", CYSEC, voyager-token-to-us-dollar-chart
"", CYSEC, vulcan-forged-to-us-dollar-chart
"", CYSEC, walton-to-us-dollar-chart
"", CYSEC, wax-protocol-to-us-dollar-chart
"", CYSEC, wazirx-to-us-dollar-chart
"", CYSEC, wink-to-us-dollar-chart
"", CYSEC, wirex-token-to-us-dollar-chart
"", CYSEC, wrapped-nxm-to-us-dollar-chart
"", CYSEC, xcad-network-to-us-dollar-chart
"", CYSEC, xinfin-network-to-us-dollar-chart
"", CYSEC, xyo-to-us-dollar-chart
"", CYSEC, yfii-to-us-dollar-chart
"", CYSEC, yield-app-to-us-dollar-chart
"", CYSEC, zcash-to-us-dollar-chart
"", CYSEC, zeroswap-to-us-dollar-chart
"", CYSEC, zkswap-to-us-dollar-chart
